LABEL,TEXT
0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
2,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123"
0,"Velly good, yes please!"
0,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
1,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407166 (18+) 2 stop getstop on 88333 PHP
0,Jokin only lar... :-) depends on which phone my father can get lor...
0,I thought slide is enough.
0,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
0,Dude we should go sup again
1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P"
0,Shopping lor. Them raining mah hard 2 leave orchard.
0,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
0,Need a coffee run tomo?Can't believe it's that time of week already
0,Oooh bed ridden ey? What are YOU thinking of?
0,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema.
0,Ok... C ya...
0,Are you this much buzy�.I don�t think so
2,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800
0,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
0,I was up all night too worrying about this appt. It's a s0e we missed a girls night out with quizzes popcorn and you doing my hair.
0,Ha ha ha good joke. Girls are situation seekers.
0,"Sir, i am waiting for your call."
0,Yay! You better not have told that to 5 other girls either.
0,But i'll b going 2 sch on mon. My sis need 2 take smth.
0,Yo theres no class tmrw right?
0,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone"""
2,RCT' THNQ Adrian for U text. Rgds Vatian
0,Not sure I have the stomach for it ...
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101359 NOW! Only 10p per min. BT-national-rate"
2,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186
0,I'll let you know when it kicks in
0,"Yup, no need. I'll jus wait 4 e rain 2 stop."
2,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
1,Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-6200992462 immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.
2,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G."
0,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
0,"Arms fine, how's Cardiff and uni? "
2,oor Step Service for Passport Assistance/PAN Card/Income Tax Return/VAT Return/Service Tax Return Contact M/s ONS 9650669988 Jwala Heri Mkt Paschim Viha
0,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-)
0,Ok then i will come to ur home after half an hour
0,ITS A LAPTOP TAKE IT WITH YOU.
0,S.i think he is waste for rr..
0,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
2,PL: Battle Royale! Gilchrist Vs Warne today at 8PM. Click http://ipl.onmix.mobi/?src=504 for IPL on mobile. To stop MIX alerts click http://onmix.mobi/alert
0,Dun need to use dial up juz open da browser n surf...
0,You call him and tell now infront of them. Call him now.
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
0,"I noe la... U wana pei bf oso rite... K lor, other days den..."
0,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?
0,And by when you're done I mean now
0,I dont want to hear anything
0,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
2,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)"
0,"[…] anyway, many good evenings to u! s"
0,EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.
0,Ü takin linear algebra today?
0,"Jan is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj"
0,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
0,Jus finish bathing...
0,"I think your mentor is , but not 100 percent sure."
0,is your 0ster dead? Hey so tmr i meet you at 1pm orchard mrt?
0,Ok set let u noe e details later...
0,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
0,Ok..lets find out�
0,You busy or can I come by at some point and figure out what we're doing tomorrow
0,Thats cool. I want to please you...
0,May i call You later Pls
1,Please CALL 08712402779 immediately as there is an urgent message waiting for you
2,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
0,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
0,Good Morning plz call me sir
0,Lol alright i was thinkin that too haha
2,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077
0,Ok pa. Nothing problem:-)
0,"Alright omw, gotta change my order to a half8th"
0,Sorry about that this is my mates phone and i didnt write it love Kate
0,"Aight, see you in a bit"
2,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
2,"Plots available at greater noida near pari chowk, regn ok. @ 2600/-per gauge.booking  starts with 30000/-onwards or full down.instalments also.call 9213241451."
0,JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
0,"Actually , just do whatever, do find an excuse to be in tampa at some point before january though"
1,"Dear customer, Due to BVN system upgrade your ATM CARD has been De-activated, to re-activate, kindly call customer care on 08065635084 for help."
0,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke
0,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
0,Are you at work right now ?
1,You have 1 new voicemail. Please call 0871918154.
0,At 4. Let's go to bill millers
0,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do"
0,K..u also dont msg or reply to his msg..
0,If india win or level series means this is record:)
0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
0,Wot u up 2 u weirdo?
1,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery
0,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL
0,Hmmm.but you should give it on one day..
1,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
0,Just do what ever is easier for you
0,And whenever you and i see we can still hook up too.
1,U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
1,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
0,I attended but nothing is there.
1,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
0,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around"
0,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try"
0,Good morning pookie pie! Lol hope I didn't wake u up
1,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com
0,Do you know where my lab goggles went
1,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, PocketBabe.co.uk 0870241182716 "
0,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love"
0,Is fujitsu s series lifebook good?
0,Does uncle timi help in clearing cars
0,"Greetings me, ! Consider yourself excused."
0,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
0,Hahaha..use your brain dear..that will work here�
0,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
1,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM"
0,Ill be there on  &lt;#&gt;  ok.
0,Then she buying today? Ü no need to c meh...
0,Babe ? I lost you ... Will you try rebooting ?
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
0,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.
0,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
0,Hey... Very inconvenient for your sis a not huh?
0,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
0,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
1,FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
0,Will you be here for food
0,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!!"
0,"Yes, princess. Toledo."
0,K..give back my thanks.
0,Okay same with me. Well thanks for the clarification
0,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
0,"Not sure yet, still trying to get a hold of him"
0,I'm okay. Chasing the dream. What's good. What are you doing next.
0,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...
2,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
0,Lol I would but despite these cramps I like being a girl.
0,R we still meeting 4 dinner tonight?
1,Please CALL 08712402902 immediately as there is an urgent message waiting for you.
0,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
2,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
0,Have you not finished work yet or something?
0,"I'm in a meeting, call me later at 4"
1,"	Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
0,Oh my God. I'm almost home
1,My name is Theresa & I have 7.3milion Dollar to transfer to you for charity work to help the poor ones in ur place india. Contact memea.theresamarie@gmail.com
2,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
0,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... "
0,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? "
0,Then ur physics get a-?
0,This single single answers are we fighting? Plus i said am broke and you didnt reply
0,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.
0,U too...
0,Your account has been refilled successfully by INR 100.00; . Your KeralaCircle prepaid account balance is Rs.101.00 ; . Your Transaction ID is KR 3567 .
0,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
0,No current and food here. I am alone also
0,Hmm thinking lor...
0,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
0,I think chennai well settled?
0,Hi happy birthday. Hi hi hi hi hi hi hi
0,Good morning. At the repair shop--the ONLY reason i'm up at this hour.
0,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
0,"That's very rude, you on campus?"
0,Did u see what I posted on your Facebook?
0,He is world famamus....
2,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
1,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app
0,Aight ill get on fb in a couple minutes
0,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life."
1,WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701462. Claim code KL345.
0,If u sending her home first it's ok lor. I'm not ready yet.
0,Aiyah e rain like quite big leh. If drizzling i can at least run home.
0,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!
0,"Yeah, probably earlier than that"
0,If you r at home then I am coming within 20 mins
0,Printer is cool. I mean groovy. Wine is groovying
0,Don't necessarily expect it to be done before you get back though because I'm just now headin out
0,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date."
0,Some are lasting as much as 2 hours. You might get lucky.
0,Package all your programs well
0,He didn't see his shadow. We get an early spring yay
1,"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.2,00,000 prize GUARANTEED. Call 6299257179. Claim Code FLIP02. Valid 12hrs only. "
1,"Please call our customer service representative on 6200992462 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.8,00,000 FL1PKART TEAM"
2,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
0,"Sure, whenever you show "
0,Oh god. I'm gonna Google nearby cliffs now.
0,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?
0,....photoshop makes my computer shut down.
0,Hey you told your name to gaut0 ah?
0,New car and house for my parents.:)i have only new job in hand:)
0,K actually can you guys meet me at the sunoco on howard? It should be right on the way
0,Hey what are you doing. Y no reply pa..
0,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..
0,Hi my email address has changed now it is
0,No plm i will come da. On the way.
1,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
0,Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.
0,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
0,Hey are we going for the lo lesson or gym?
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur loved ones�."
0,Where in abj are you serving. Are you staying with dad or alone.
0,Nope i'm not drivin... I neva develop da photos lei...
0,Home so we can always chat
0,Ok. C u then.
1,YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd
0,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
0,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
0,Pls dont forget to study
0,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..
0,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.
0,Are you willing to go for aptitude class.
0,So wat's da decision?
0,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
0,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
0,Ok... But bag again..
0,Cool. Do you like swimming? I have a pool and jacuzzi at my house.
0,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...
0,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was"
1,You are a winner U have been specially selected 2 receive £1000 cash  speak to a live operator 2 claim 0871277810810
0,It's ok i wun b angry. Msg u aft i come home tonight.
0,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates
0,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
0,How much she payed. Suganya.
0,You still at the game?
0,K k:) sms chat with me.
0,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
0,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
0,Sorry for the delay. Yes masters
0,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
0,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say I miss u
0,Realy sorry-i don't recognise this number and am now confused :) who r u please?!
0,Gud ni8 dear..sleep well�
1,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
2,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082
0,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...
0,May i call You later Please..I am busy ryt nw�
0,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
0,Me too! Have a lovely night xxx
0,K..k...from tomorrow onwards started ah?
0,Its a part of checking IQ
0,Yes when is the appt again?
0,Re your call; You didn't see my facebook huh?
0,I cant pick the phone right now. I am busy
2,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
0,You have registered Shijo as Payee. Log in at icicibank.com and enter URN  to confirm. Beware of frauds.
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
0,I meant middle left or right?
0,I dont know oh. Hopefully this month.
0,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.
0,If he started searching he will get job in few days.he have great potential and talent.
0,Can u look 4 me in da lib i got stuff havent finish yet.
0,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."
0,"Yeah that's what I thought, lemme know if anything's goin on later"
0,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing
0,Not tonight mate. Catching up on some sleep. This is my new number by the way.
0,ALRITE
0,Still chance there. If you search hard you will get it..let have a try :)
0,Once free call me sir. I am waiting for you.
0,Thanks for looking out for me. I really appreciate.
0,"K I'm ready,  &lt;#&gt; ?"
0,Yup. Thk of u oso boring wat.
0,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
0,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?
0,CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.
1,"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.5,00,000 prize GUARANTEED. Call 7044518857. Claim Code FLIP82. Valid 12hrs only. "
0,Shant disturb u anymore... Jia you...
0,"Dad wanted to talk about the apartment so I got a late start, omw now"
0,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh"""
0,Will be office around 4 pm. Now i am going hospital.
0,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx"
0,"Haha just kidding, papa needs drugs"
0,Lol or I could just starve and lose a pound by the end of the day.
0,"The table's occupied, I'm waiting by the tree"
0,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
0,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
0,I have no idea where you are
0,I'm in office now . I will call you  &lt;#&gt;  min:)
0,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
0,No. Thank you. You've been wonderful
